,Epoch,Step,Discriminator Loss,Generator Classification Loss,Generator MSE Loss,Generator Loss
332,36,179,0.5333797007799148,0.13776371702551843,0.014542976161465049,0.014818503614515066
333,37,19,0.6133083626627922,0.15382519438862802,0.017604212230071425,0.017911862721666692
334,37,39,0.5334685042500495,0.12991680800914765,0.01573217590339482,0.015992009732872247
335,37,59,0.533376456797123,0.1251388482749462,0.015411211224272848,0.01566148898564279
336,37,79,0.5333750456571579,0.13202887885272502,0.014732371177524328,0.014996429113671184
337,37,99,0.5332634210586548,0.1273225974291563,0.01565957525745034,0.015914220456033946
338,37,119,0.5333382800221443,0.13050120323896408,0.015038187056779862,0.015299189602956176
339,37,139,0.5332259550690651,0.12919284030795097,0.015017384104430676,0.015275769727304577
340,37,159,0.5332618147134781,0.13280879519879818,0.014951141737401485,0.015216759359464049
341,37,179,0.5332515582442283,0.1287089541554451,0.015271284710615873,0.015528702549636364
342,38,19,0.6133518904447556,0.15039257369935513,0.017382182041183115,0.01768296705558896
343,38,39,0.5334538608789444,0.12945037633180617,0.015048342291265726,0.01530724293552339
344,38,59,0.5332971245050431,0.12825134880840777,0.015130100259557366,0.01538660293444991
345,38,79,0.5333451122045517,0.11963972523808479,0.015950624691322447,0.016189904045313598
346,38,99,0.5333046689629555,0.12857003062963485,0.014756334060803056,0.015013474179431796
347,38,119,0.5333891093730927,0.1303802441805601,0.01541538112796843,0.01567614176310599
348,38,139,0.5332835853099823,0.133298796787858,0.015184391289949417,0.01545098894275725
349,38,159,0.5332175642251968,0.1216958500444889,0.016216859873384237,0.01646025152876973
350,38,179,0.5333180904388428,0.1339876063168049,0.015025091916322708,0.01529306718148291
351,39,19,0.6132445514202118,0.1634512148797512,0.017091560177505016,0.017418462643399836
352,39,39,0.5333104595541954,0.1259374614804983,0.01576480488292873,0.01601667976938188
353,39,59,0.5332433298230171,0.13141697645187378,0.015150488493964076,0.015413322206586599
354,39,79,0.5331611037254333,0.13539388924837112,0.015011553512886166,0.015282341232523321
355,39,99,0.533297261595726,0.12979247123003007,0.015433321753516794,0.015692906733602286
356,39,119,0.5334928020834923,0.13319492265582084,0.015120598813518881,0.015386988641694188
357,39,139,0.534894497692585,0.10975112430751324,0.015664270846173167,0.0158837731461972
358,39,159,0.5334358423948288,0.11174452640116214,0.014519951958209276,0.014743440970778465
359,39,179,0.5333501279354096,0.11449771150946617,0.015359954861924052,0.015588950412347913
360,40,19,0.6133995532989502,0.13394923470914363,0.017880718922242522,0.018148617586120963
361,40,39,0.5333828508853913,0.11960427574813366,0.014867980545386673,0.01510718916542828
362,40,59,0.5332563951611519,0.11657004728913307,0.015440714918076992,0.015673855086788535
363,40,79,0.5332649379968644,0.117341623082757,0.015171052515506744,0.015405735839158297
364,40,99,0.5333051964640617,0.1210165973752737,0.01511529772542417,0.015357331000268459
365,40,119,0.533308744430542,0.11799724772572517,0.015686370991170408,0.01592236557044089
366,40,139,0.5332741811871529,0.11922363936901093,0.015550647675991059,0.01578909489326179
367,40,159,0.5333019599318505,0.12041179463267326,0.014849961269646883,0.015090785082429647
368,40,179,0.5334014683961869,0.12221610136330127,0.015103239845484496,0.015347672160714865
369,41,19,0.61326564848423,0.1434532593935728,0.01678524329327047,0.017072149831801654
370,41,39,0.5331970512866974,0.12176615111529827,0.015337896114215255,0.015581428399309516
371,41,59,0.5333797782659531,0.12482239380478859,0.015040967473760247,0.015290612261742354
372,41,79,0.5335259467363358,0.11975182704627514,0.015875562885776164,0.016115066362544894
373,41,99,0.5332964152097702,0.12877178862690924,0.015052766259759664,0.015310309780761599
374,41,119,0.5331937998533249,0.12868081852793695,0.015102022839710117,0.015359384519979358
375,41,139,0.5333202183246613,0.13797898665070535,0.01490683676674962,0.015182794816792012
376,41,159,0.5333833947777749,0.12675873637199403,0.015310185961425304,0.015563703374937177
377,41,179,0.5332368165254593,0.1257244773209095,0.015307465242221952,0.01555891432799399
378,42,19,0.613197511434555,0.1511296398937702,0.017373474780470133,0.017675734078511595
379,42,39,0.5332058802247047,0.12104665860533714,0.015514986542984843,0.015757079934701324
380,42,59,0.5332310929894447,0.12972382456064224,0.015179594093933702,0.015439041797071696
381,42,79,0.5333202689886093,0.12808081656694412,0.014767682552337647,0.015023844176903367
382,42,99,0.5331987321376801,0.13264693133533,0.014938028063625097,0.015203321957960725
383,42,119,0.5333630681037903,0.13062819018959998,0.014996973844245077,0.015258230082690716
384,42,139,0.5334330677986145,0.12558929920196532,0.015658483514562248,0.015909662144258617
385,42,159,0.5333618611097336,0.12975996173918247,0.01497188750654459,0.015231407340615987
386,42,179,0.5331732273101807,0.12176852226257324,0.015601642616093158,0.015845179697498678
387,43,19,0.6132611140608788,0.15344023704528809,0.01713737202808261,0.017444252595305444
388,43,39,0.5331355690956116,0.12548849135637283,0.01565822451375425,0.01590920160524547
389,43,59,0.5332867205142975,0.12875881642103196,0.01542024789378047,0.015677765430882572
390,43,79,0.5333545669913292,0.13328358568251134,0.014563542744144797,0.014830110035836697
391,43,99,0.5332720041275024,0.12653005085885524,0.015222839079797268,0.015475899167358875
392,43,119,0.5333373636007309,0.13422807082533836,0.014736119750887155,0.01500457595102489
393,43,139,0.5332483023405075,0.12714472003281116,0.015149417473003269,0.01540370685979724
394,43,159,0.5332242369651794,0.124509571865201,0.01560260816477239,0.01585162742994726
395,43,179,0.5332087337970733,0.12786638587713242,0.015519416611641645,0.015775149408727884
396,44,19,0.6131232783198357,0.14650902710855007,0.01823031404055655,0.01852333205752075
397,44,39,0.5333221212029458,0.13212770000100135,0.015110853500664235,0.01537510883063078
398,44,59,0.5331641942262649,0.1314835011959076,0.015291363280266524,0.015554330218583346
399,44,79,0.5331974446773529,0.13031731061637403,0.015742197772487997,0.01600283235311508
400,44,99,0.5332242667675018,0.12434835210442544,0.016179438214749098,0.016428134869784117
401,44,119,0.5334338650107384,0.13098955601453782,0.015073109092190862,0.015335088316351175
402,44,139,0.5332350760698319,0.13232019767165185,0.014475614670664072,0.014740254962816834
403,44,159,0.5332587644457817,0.12349958717823029,0.014969071140512824,0.015216070227324963
404,44,179,0.5332244351506233,0.12642608843743802,0.014787943474948407,0.01504079564474523
405,45,19,0.6133036315441132,0.1486820187419653,0.01672133174724877,0.017018695827573538
406,45,39,0.5333835810422898,0.1237537045031786,0.01594540630467236,0.016192913753911853
407,45,59,0.5332451596856117,0.124772297590971,0.015273019578307867,0.015522564109414817
408,45,79,0.5332831516861916,0.12820827178657054,0.015224903682246804,0.015481320209801197
409,45,99,0.5336287528276443,0.12393231131136417,0.015005699498578906,0.015253564156591893
410,45,119,0.5334603056311608,0.12539925128221513,0.015585343306884169,0.015836141677573322
411,45,139,0.5331529974937439,0.12683271132409574,0.015285331383347511,0.01553899673745036
412,45,159,0.5331955447793006,0.12409802339971066,0.015455822320654988,0.01570401815697551
413,45,179,0.5332039132714271,0.1288796618580818,0.015403530467301607,0.015661289915442467
414,46,19,0.6132819294929505,0.14453585781157016,0.017397742811590435,0.01768681458197534
415,46,39,0.5331935584545135,0.12608605362474917,0.015272549213841557,0.01552472119219601
416,46,59,0.5331092476844788,0.1275431890040636,0.014864484826102854,0.01511957123875618
417,46,79,0.5334504261612892,0.13078296333551406,0.014660085504874586,0.014921651547774672
418,46,99,0.5331765651702881,0.12556086480617523,0.016245511965826152,0.016496633691713215
419,46,119,0.5331538930535317,0.128320499882102,0.01531628672964871,0.015572927705943585
420,46,139,0.5332040905952453,0.13091385141015052,0.015565929096192121,0.015827756747603415
421,46,159,0.5333921790122986,0.13239223435521125,0.014598301565274596,0.014863086165860295
422,46,179,0.5333108276128768,0.13431443199515342,0.01465726071037352,0.014925889624282717
423,47,19,0.6131481841206551,0.14476958364248277,0.017292733397334815,0.01758227269165218
424,47,39,0.5331582948565483,0.12464013583958149,0.0153235602658242,0.0155728405341506
425,47,59,0.5332001507282257,0.12728271521627904,0.015593989426270128,0.015848554903641343
426,47,79,0.5331944152712822,0.12405638881027699,0.015626162709668278,0.015874275425449013
427,47,99,0.5332938358187675,0.1301783300936222,0.01480772066861391,0.015068077389150858
428,47,119,0.5331617221236229,0.13153614699840546,0.015147903095930814,0.015410975459963084
429,47,139,0.5331601649522781,0.12467112243175507,0.015866096783429384,0.016115439170971513
430,47,159,0.5331431746482849,0.127004611864686,0.015473131882026791,0.015727141033858062
431,47,179,0.5332901656627655,0.13489837534725665,0.01468702256679535,0.014956819405779243
432,48,19,0.6131624639034271,0.15075675621628762,0.01759509537369013,0.017896608728915454
433,48,39,0.533080232143402,0.1277576435357332,0.01562288822606206,0.01587840341962874
434,48,59,0.5331759572029113,0.12652009092271327,0.015308401919901371,0.015561442263424397
435,48,79,0.5332466438412666,0.1272919438779354,0.01514332345686853,0.015397907374426723
436,48,99,0.5331948593258857,0.13075284399092196,0.015012072073295713,0.015273577766492963
437,48,119,0.5333351776003837,0.13823089711368083,0.014123922865837812,0.01440038476139307
438,48,139,0.5331309348344803,0.12923335917294027,0.014927540579810739,0.015186007274314762
439,48,159,0.5331814140081406,0.12878972850739956,0.015288107702508569,0.015545687079429627
440,48,179,0.5331385672092438,0.12287417612969875,0.015835550101473927,0.016081298235803843
441,49,19,0.6131543979048729,0.1419640451669693,0.01810289206914604,0.0183868202380836
442,49,39,0.533126811683178,0.12698536552488804,0.015361010888591408,0.015614981716498732
443,49,59,0.5331479698419571,0.12435638830065728,0.015353324823081493,0.015602037450298667
444,49,79,0.5331419810652733,0.12575025036931037,0.015673384303227067,0.015924884751439095
445,49,99,0.5332084655761719,0.1327816866338253,0.014950549183413386,0.015216112602502108
446,49,119,0.5331350952386856,0.12957808412611485,0.015286745829507708,0.015545902168378234
447,49,139,0.5331254050135612,0.1373838111758232,0.014405565708875656,0.014680333388969301
448,49,159,0.5334253489971161,0.1308637659996748,0.0144257131498307,0.014687440730631352
449,49,179,0.533287763595581,0.12816966511309147,0.01587301571853459,0.016129354992881418
450,50,19,0.6131301775574685,0.14860833585262298,0.01774090123362839,0.018038118025287986
451,50,39,0.5331526428461075,0.12567701935768127,0.015136465802788735,0.015387819893658162
452,50,59,0.5331702992320061,0.12462403103709221,0.015929539687931538,0.016178787872195243
453,50,79,0.5331559598445892,0.12927967235445975,0.015178011218085884,0.015436570579186081
454,50,99,0.5331294536590576,0.1310800351202488,0.014956258470192552,0.015218418464064598
455,50,119,0.5331633299589157,0.1275299869477749,0.015190000087022782,0.015445060050114989
456,50,139,0.5331771522760391,0.1260794572532177,0.015231828857213258,0.01548398770391941
457,50,159,0.5331210508942604,0.1306374054402113,0.014926550025120378,0.015187824936583638
458,50,179,0.533076086640358,0.12818674482405185,0.015307869529351592,0.015564243029803037
459,51,19,0.6132537797093391,0.1551043711602688,0.016849524434655906,0.017159733222797513
460,51,39,0.5331120818853379,0.13639429807662964,0.014953849045559764,0.01522663771174848
461,51,59,0.5332505598664283,0.1319279082119465,0.014987834496423602,0.015251690382137894
462,51,79,0.5331930801272392,0.1249208215624094,0.015741843404248355,0.015991685073822738
463,51,99,0.5331958904862404,0.1218904010951519,0.01580367092974484,0.016047451971098782
464,51,119,0.5332122594118118,0.12486332841217518,0.0149870534427464,0.015236780000850558
465,51,139,0.5331243827939034,0.13365115001797676,0.015300384350121021,0.015567686688154937
466,51,159,0.5332520365715027,0.13417728394269943,0.014511923724785446,0.014780278271064162
467,51,179,0.5332815960049629,0.12875596694648267,0.015531463129445911,0.015788975078612565
468,52,19,0.6132882028818131,0.14742047116160392,0.017643500491976737,0.017938341572880746
469,52,39,0.5332539036870003,0.12867747768759727,0.015093932393938303,0.015351287368685008
470,52,59,0.5332377165555954,0.11865761540830136,0.016111052501946686,0.016348367929458617
471,52,79,0.5331497237086296,0.11954949274659157,0.016024950426071882,0.01626404942944646
472,52,99,0.5331765517592431,0.12516797482967376,0.01540216594003141,0.01565250176936388
473,52,119,0.5331482455134392,0.13054374009370803,0.014725124416872858,0.014986211992800235
474,52,139,0.5331489875912666,0.13074392825365067,0.014766217535361647,0.01502770553342998
475,52,159,0.5331620573997498,0.13078235797584056,0.014377120742574334,0.014638685435056687
476,52,179,0.5332757830619812,0.12332401201128959,0.015195052698254585,0.01544170086272061
477,53,19,0.6132390007376671,0.1442652314901352,0.017516182828694583,0.01780471350066364
478,53,39,0.533170947432518,0.12300689332187176,0.015129230404272675,0.015375243918970227
479,53,59,0.5331639692187309,0.12505941987037658,0.015222490346059204,0.015472609363496304
480,53,79,0.5331154152750969,0.1286881111562252,0.01466632285155356,0.01492369920015335
481,53,99,0.5331635162234306,0.12917907796800138,0.015365408780053259,0.01562376688234508
482,53,119,0.5331727638840675,0.12708983793854714,0.015197822870686651,0.015452002687379719
483,53,139,0.5331084683537484,0.12393624298274517,0.015057128341868519,0.015305000822991133
484,53,159,0.533216904103756,0.12153732031583786,0.015825208416208623,0.01606828309595585
485,53,179,0.5331089735031128,0.12492926083505154,0.01552086127921939,0.01577071980573237
486,54,19,0.6131225660443306,0.15255287922918798,0.01674554725177586,0.01705065304413438
487,54,39,0.5331684857606888,0.13073966428637504,0.014631476579234004,0.01489295605570078
488,54,59,0.5330852285027504,0.12647430263459683,0.015179794281721115,0.015432742983102798
489,54,79,0.533157405257225,0.12480252683162689,0.015915681468322875,0.0161652865819633
490,54,99,0.5331425487995147,0.12971242442727088,0.015185339143499732,0.01544476398266852
491,54,119,0.5331932842731476,0.1262064754962921,0.015169287053868174,0.015421699918806552
492,54,139,0.5331421181559562,0.12845505103468896,0.015056823473423719,0.015313733462244272
493,54,159,0.5331236362457276,0.12322808988392353,0.01605464369058609,0.016301099862903356
494,54,179,0.5331132605671882,0.12794833183288573,0.015210827253758908,0.015466723963618279
495,55,19,0.6131071224808693,0.14539043009281158,0.017346576415002347,0.017637357208877803
496,55,39,0.5331108421087265,0.13011339046061038,0.015250570885837079,0.015510797780007125
497,55,59,0.5331363305449486,0.12736550085246562,0.015041886921972036,0.015296617895364762
498,55,79,0.533129571378231,0.1224787950515747,0.01606756360270083,0.016312521323561667
499,55,99,0.5331646770238876,0.13348717615008354,0.014853188395500183,0.015120162768289447
500,55,119,0.5330807507038117,0.12991650365293025,0.015318879252299666,0.015578712383285166
501,55,139,0.5331843063235283,0.12482034713029862,0.015745355933904647,0.01599499648436904
502,55,159,0.533171696960926,0.12604054994881153,0.014785927115008235,0.015038008335977793
503,55,179,0.5331313297152519,0.1373068980872631,0.014918782096356154,0.01519339601509273
504,56,19,0.6130077600479126,0.15020688101649285,0.017283014953136444,0.017583428788930176
505,56,39,0.5331544786691665,0.12760973982512952,0.015526176383718848,0.015781395928934218
506,56,59,0.5331917107105255,0.13516340963542461,0.014569479785859586,0.014839806547388434
507,56,79,0.5332128375768661,0.12501926384866238,0.015454726805910469,0.01570476535707712
508,56,99,0.533130943775177,0.1298608250916004,0.014690485643222928,0.014950207248330117
509,56,119,0.5331923261284828,0.12833337858319283,0.014925685757771135,0.01518235243856907
510,56,139,0.5331020131707191,0.1257558360695839,0.015749123925343157,0.016000635689124465
511,56,159,0.5331834435462952,0.12266919873654843,0.015616430062800645,0.01586176841519773
512,56,179,0.5331018775701523,0.12321603149175644,0.015528226736932993,0.01577465902082622
513,57,19,0.6130364149808883,0.14330968149006368,0.017554314713925122,0.01784093426540494
514,57,39,0.5332721307873726,0.12483101226389408,0.015085168043151497,0.015334830200299621
515,57,59,0.5330982223153115,0.13134864754974843,0.014674864197149872,0.014937561610713601
516,57,79,0.5331933945417404,0.1284507367759943,0.015248499717563391,0.015505401277914643
517,57,99,0.5332011610269547,0.12460058256983757,0.015301775000989438,0.015550976293161512
518,57,119,0.5330646201968193,0.1353520654141903,0.014508852642029524,0.014779556822031737
519,57,139,0.5331401437520981,0.12416785731911659,0.015585989272221924,0.015834325179457664
520,57,159,0.5331948041915894,0.12351422384381294,0.01554325632750988,0.015790284750983118
521,57,179,0.5330913975834847,0.12705528698861598,0.015505125559866429,0.015759236365556716
522,58,19,0.6131379261612893,0.14890313819050788,0.016863318951800467,0.01716112541034818
523,58,39,0.5331439048051834,0.12409153878688813,0.015052390564233065,0.015300573594868184
524,58,59,0.533052945137024,0.12385335043072701,0.015449114376679063,0.01569682117551565
525,58,79,0.5331393539905548,0.1252951927483082,0.015574236121028661,0.01582482666708529
526,58,99,0.5330950200557709,0.12117741964757442,0.015443970449268818,0.015686325309798122
527,58,119,0.5331729620695114,0.13281866014003754,0.014687207015231251,0.014952844521030784
528,58,139,0.5330874860286713,0.12762712314724922,0.014936308888718487,0.01519156307913363
529,58,159,0.5331529155373573,0.11973511204123496,0.0161260143853724,0.016365484846755863
530,58,179,0.5332199141383172,0.126439805701375,0.015357661340385676,0.015610540937632322
531,59,19,0.6130695432424546,0.1562080793082714,0.01599732581526041,0.01630974216386676
532,59,39,0.5330841153860092,0.12716661766171455,0.01468957681208849,0.014943910110741854
533,59,59,0.5331553190946579,0.12398262582719326,0.015268031693994998,0.0155159970279783
534,59,79,0.5331574857234955,0.13124389722943305,0.014734655153006315,0.014997142925858497
535,59,99,0.5330522209405899,0.12058413699269295,0.015721643203869463,0.01596281141974032
536,59,119,0.5333545595407486,0.11756109744310379,0.01649180087260902,0.01672692303545773
537,59,139,0.5331990763545036,0.13265535943210124,0.015133965108543635,0.015399275813251734
538,59,159,0.5331005930900574,0.13187250085175037,0.015242254827171564,0.015505999606102706
539,59,179,0.5330913707613945,0.12725086100399494,0.01541910758242011,0.015673609310761095
540,60,19,0.6131831973791122,0.15220956765115262,0.017014238378033043,0.017318657506257294
541,60,39,0.5331257969141007,0.12952352203428746,0.014977805176749825,0.01523685227148235
542,60,59,0.5331513613462449,0.12474487870931625,0.015461297892034053,0.015710787707939745
543,60,79,0.5331268221139908,0.12053720019757748,0.016147056547924876,0.016388131072744727
544,60,99,0.5331367492675781,0.1271451823413372,0.014837022311985493,0.015091312723234296
545,60,119,0.5331405848264694,0.1283672545105219,0.015321298176422716,0.015578032797202468
546,60,139,0.5331269025802612,0.1347968779504299,0.014052105695009231,0.014321699505671859
547,60,159,0.5331084609031678,0.1252021577209234,0.015789205534383656,0.016039609722793103
548,60,179,0.5330492615699768,0.12650345265865326,0.015394039312377572,0.015647046407684682
549,61,19,0.6130710914731026,0.14636643491685392,0.01760649150237441,0.017899224534630775
550,61,39,0.5330743834376335,0.12504458241164684,0.015320294629782438,0.01557038389146328
551,61,59,0.5331069499254226,0.12714350484311582,0.01502460758201778,0.015278894687071443
552,61,79,0.5331325635313988,0.1299680292606354,0.01476712073199451,0.015027056820690632
553,61,99,0.5331289127469063,0.13038012459874154,0.014489758992567658,0.014750519208610058
554,61,119,0.533129307627678,0.12978306598961353,0.015470851724967361,0.015730417938902973
555,61,139,0.5331842035055161,0.12212972231209278,0.015334066236391664,0.015578325651586056
556,61,159,0.5331123799085618,0.12433602660894394,0.015563846565783024,0.015812518540769815
557,61,179,0.5332273751497268,0.12460298091173172,0.015114356018602847,0.015363561920821667
558,62,19,0.6130617409944534,0.14926817007362841,0.017242026515305042,0.017540563037618993
559,62,39,0.5330826997756958,0.13316680081188678,0.014557728776708245,0.014824062259867788
560,62,59,0.5331473752856255,0.13100507780909537,0.014910950092598796,0.015172960236668587
561,62,79,0.5330456256866455,0.12529047019779682,0.015715734101831913,0.015966315101832152
562,62,99,0.5332043707370758,0.12611656896770002,0.014526759926229715,0.014778993139043451
563,62,119,0.533051635324955,0.1297468937933445,0.015341971954330801,0.01560146575793624
564,62,139,0.5330826610326767,0.12877846024930478,0.01526842126622796,0.015525978058576584
565,62,159,0.5330437704920769,0.11990499012172222,0.016435360442847012,0.016675170231610536
566,62,179,0.5331168070435524,0.12526666782796383,0.0151435153093189,0.015394048765301704
567,63,19,0.613241308927536,0.14948947802186013,0.016909924102947116,0.017208903096616268
568,63,39,0.5330552875995636,0.12285663671791554,0.01524344035424292,0.015489153657108545
569,63,59,0.5331227257847786,0.12376862801611424,0.015296221151947976,0.015543758403509855
570,63,79,0.5330915063619613,0.1222212553024292,0.01500994605012238,0.015254388516768812
571,63,99,0.5332166358828545,0.12333358973264694,0.014900941727682948,0.01514760903082788
572,63,119,0.5330621793866157,0.1199596207588911,0.01610097591765225,0.01634089518338442
573,63,139,0.5330985292792321,0.12383981868624687,0.01500113639049232,0.0152488159481436
574,63,159,0.5331167533993721,0.12243385910987854,0.015128633892163634,0.015373501600697637
575,63,179,0.5330337837338448,0.12733796685934068,0.015220506116747856,0.01547518214210868
576,64,19,0.6130423679947853,0.1437254451215267,0.01731004021130502,0.017597491247579457
577,64,39,0.5330563649535179,0.1277700174599886,0.01582012283615768,0.016075662896037103
578,64,59,0.5331182911992073,0.12299111969769001,0.015679199248552322,0.015925181470811366
579,64,79,0.5330782100558281,0.12463383190333843,0.01521062208339572,0.015459889871999621
580,64,99,0.533141839504242,0.12971741259098052,0.014870034763589501,0.01512946947477758
581,64,119,0.5330871060490608,0.13268196135759353,0.014318657759577035,0.014584021642804146
582,64,139,0.5330836579203606,0.12846877239644527,0.014636793220415712,0.01489373086951673
583,64,159,0.5331035181879997,0.12240626700222493,0.015388472750782967,0.015633285231888294
584,64,179,0.5330299109220504,0.1208056639879942,0.016120171966031195,0.016361783305183054
585,65,19,0.6130489826202392,0.14958956465125084,0.017783148773014547,0.01808232800103724
586,65,39,0.5331225588917732,0.12224593013525009,0.01592285162769258,0.01616734340786934
587,65,59,0.533010546863079,0.12108723744750023,0.01588029433041811,0.016122469026595355
588,65,79,0.5330891102552414,0.13009757474064826,0.014767041197046638,0.015027236519381404
589,65,99,0.5330779105424881,0.12968098297715186,0.015308353118598461,0.015567715093493462
590,65,119,0.5331518411636352,0.13102722838521003,0.014649579487740993,0.014911634009331464
591,65,139,0.5331191062927246,0.121806775406003,0.01593732796609402,0.016180941509082912
592,65,159,0.5331002295017242,0.12699456922709942,0.014635736867785454,0.014889726089313627
593,65,179,0.5331833496689796,0.13399751149117947,0.014542682189494371,0.014810677198693157
594,66,19,0.6130958259105682,0.144169557467103,0.017365843523293734,0.017654182761907576
595,66,39,0.5330511391162872,0.12700520567595958,0.015142330946400762,0.015396341308951378
596,66,59,0.5331453427672386,0.12213099487125874,0.016048685973510148,0.016292947856709362
597,66,79,0.5330380901694298,0.12750586606562136,0.014819834707304835,0.015074846521019935
598,66,99,0.5331012740731239,0.12465638369321823,0.014980637282133103,0.01522995000705123
599,66,119,0.5330800473690033,0.12666227221488952,0.015307030454277993,0.015560354944318533
600,66,139,0.5332059726119042,0.1298859305679798,0.014866385841742158,0.015126157738268375
601,66,159,0.5332681640982628,0.12683017253875734,0.015368356788530945,0.01562201725319028
602,66,179,0.5330779835581779,0.12361466363072396,0.015506406500935554,0.01575363576412201
603,67,19,0.6131266340613365,0.14315914995968343,0.017062344634905458,0.017348662856966256
604,67,39,0.5331806525588035,0.12683805227279663,0.015059286216273903,0.01531296237371862
605,67,59,0.5330729573965073,0.12202989012002945,0.015387314092367887,0.01563137397170067
606,67,79,0.5331170007586479,0.12875604033470153,0.01501569151878357,0.015273203514516354
607,67,99,0.5330848217010498,0.12844488359987735,0.015491974866017699,0.01574886478483677
608,67,119,0.533144623041153,0.12742180563509464,0.015100493095815182,0.015355336666107177
609,67,139,0.5331030130386353,0.12240544892847538,0.014869127795100212,0.015113938692957163
610,67,159,0.5331612184643746,0.12393873929977417,0.015652584424242378,0.015900462027639152
611,67,179,0.5330932393670083,0.12412364482879638,0.015115033276379109,0.01536328038200736
612,68,19,0.6131629705429077,0.14093075767159463,0.017535140691325068,0.01781700220890343
613,68,39,0.5330294892191887,0.1300252452492714,0.015083956345915795,0.015344006847590208
614,68,59,0.5331481546163559,0.12457101494073868,0.015392261603847147,0.015641403617337346
615,68,79,0.5331306129693985,0.12293107025325298,0.015486687840893864,0.01573255015537143
616,68,99,0.5330638036131858,0.13320213444530965,0.015045302035287023,0.015311706392094494
617,68,119,0.5330965563654899,0.12611775398254393,0.014937293902039527,0.015189529350027441
618,68,139,0.5330227568745614,0.12371679730713367,0.01526485038921237,0.015512284031137824
619,68,159,0.5330349504947662,0.1248212743550539,0.014767299173399806,0.015016941726207734
620,68,179,0.5330387085676194,0.1339565634727478,0.014976595109328628,0.015244508255273103
621,69,19,0.6130972519516945,0.1413125518709421,0.017783663887530565,0.018066289136186242
622,69,39,0.5331066995859146,0.12871344685554503,0.015343069145455957,0.015600496251136065
623,69,59,0.5330855250358582,0.1262908648699522,0.015074690477922559,0.015327272145077587
624,69,79,0.5330995693802834,0.1286121353507042,0.015225374139845371,0.015482598403468727
625,69,99,0.533100314438343,0.13311299346387387,0.014818958891555666,0.01508518480695784
626,69,119,0.5330190941691398,0.13063624761998655,0.015044259978458286,0.015305532608181238
627,69,139,0.5331360399723053,0.12288305908441544,0.01511862906627357,0.015364395314827561
628,69,159,0.533076137304306,0.12457912378013133,0.015511800860986113,0.015760959032922982
629,69,179,0.5330013453960418,0.13038787320256234,0.014869202533736825,0.015129978163167834
630,70,19,0.6129833295941353,0.14477435164153576,0.01772844810038805,0.01801799680106342
631,70,39,0.5330577433109284,0.12903339937329292,0.015332675259560346,0.0155907419975847
632,70,59,0.5330897852778435,0.1273149974644184,0.015262864623218774,0.015517494548112154
633,70,79,0.5330436155200005,0.12552692592144013,0.015349571034312249,0.015600624959915876
634,70,99,0.5330421954393387,0.1276816561818123,0.014956471510231495,0.015211834851652384
635,70,119,0.5330421730875969,0.12771685011684894,0.016077968757599592,0.016333402413874865
636,70,139,0.5330155119299889,0.1338457852602005,0.014838103810325265,0.015105795534327626
637,70,159,0.5330116912722588,0.13022994473576546,0.014790029916912317,0.015050489781424403
638,70,179,0.5330953940749168,0.1295292917639017,0.014601753279566764,0.014860811922699214
639,71,19,0.6131298094987869,0.141404639929533,0.017578800953924657,0.017861610371619464
640,71,39,0.5330654174089432,0.12459611929953099,0.015929358638823034,0.016178550897166133
641,71,59,0.5331321582198143,0.1252759013324976,0.014664415270090103,0.01491496697999537
642,71,79,0.5330440297722816,0.12451302818953991,0.015538364741951227,0.01578739071264863
643,71,99,0.5330373406410217,0.1286711771041155,0.015082258312031627,0.015339600667357445
644,71,119,0.5331552878022194,0.13176772594451905,0.014287617010995745,0.014551152428612112
645,71,139,0.5330756843090058,0.1285608135163784,0.014828006085008383,0.015085127670317888
646,71,159,0.5330624341964721,0.12440632656216621,0.015391673892736435,0.015640486404299735
647,71,179,0.5330411151051522,0.12248186580836773,0.015530930971726776,0.01577589474618435
648,72,19,0.6130420967936516,0.14945986308157444,0.016879907250404357,0.01717882682569325
649,72,39,0.5331803724169731,0.12487728521227837,0.01580653036944568,0.016056285006925464
650,72,59,0.5330796167254448,0.12543525956571103,0.015179836051538586,0.015430706553161144
651,72,79,0.5330677032470703,0.122723039239645,0.015531382989138365,0.015776829048991203
652,72,99,0.5331358835101128,0.12775329425930976,0.015144809382036328,0.015400316007435322
653,72,119,0.5330500364303589,0.12930315658450126,0.015208316780626775,0.015466923220083117
654,72,139,0.5330557450652122,0.12737422659993172,0.014947624225169421,0.015202372614294291
655,72,159,0.5330252319574356,0.12330033853650094,0.0157096185721457,0.01595621919259429
656,72,179,0.5330279499292374,0.13238374330103397,0.014654264971613883,0.01491903243586421
657,73,19,0.6130118399858475,0.14985273629426957,0.017214913899078966,0.017514619417488574
658,73,39,0.5330637037754059,0.1278116937726736,0.01568011869676411,0.015935741970315574
659,73,59,0.5330723747611046,0.12373425289988518,0.01568270935676992,0.01593017796985805
660,73,79,0.5330472767353058,0.12693949304521085,0.014708932070061565,0.014962810929864645
661,73,99,0.5331815496087075,0.12664791382849216,0.015195931121706963,0.015449227066710591
662,73,119,0.533132129907608,0.12169300355017185,0.015589119773358107,0.015832505840808152
663,73,139,0.5329873383045196,0.1312652613967657,0.014966118056327105,0.015228648576885462
664,73,159,0.5331044316291809,0.12458621002733708,0.015469671972095967,0.015718844393268226
